r	run	NMI	AdjRand	AdjMI	Vmeas	Fowlkes
0.7	1	0.7339947712660245	0.7232823363399685	0.7294433935607403	0.7339947712660245	0.8092027551392769
0.7	2	0.8512959450177037	0.8348993615475471	0.8494246326765693	0.8512959450177036	0.8898388966807601
0.7	3	0.7275346469264324	0.7319278895908871	0.7214540369858263	0.7275346469264325	0.8156149717949573
0.7	4	0.7992743588273854	0.7905832747716093	0.7958294518046769	0.7992743588273854	0.8569083119898585
0.7	5	0.7462343400271737	0.6312384557291429	0.7396569213613371	0.7462343400271737	0.7460672362106403
0.7	6	0.8402276107144959	0.8446925120204432	0.837352410057535	0.8402276107144958	0.8943135304199712
0.7	7	0.729031395932672	0.6099564613916982	0.7233710088455462	0.729031395932672	0.7285082343272684
0.7	8	0.7500757180355044	0.7551154055778307	0.7456782764386943	0.7500757180355045	0.8320241070338179
0.7	9	0.8303764036288109	0.8198112462650283	0.8271666001261724	0.8303764036288108	0.8774970964925785
0.8	0	0.8571871881141631	0.8682571050219008	0.8553968865986615	0.8571871881141631	0.911734051919972
0.8	1	0.8512959450177037	0.8348993615475471	0.8494246326765693	0.8512959450177036	0.8898388966807601
0.8	2	0.8621603459595921	0.851456931395815	0.8604277801165647	0.8621603459595921	0.9007619133852793
0.8	3	0.8621603459595921	0.851456931395815	0.8604277801165647	0.8621603459595921	0.9007619133852793
0.8	4	0.8410911493201384	0.8188082691528172	0.8390887902611148	0.8410911493201383	0.8792738447325298
0.8	5	0.8996935451597475	0.9038742317748124	0.8984361033676299	0.8996935451597475	0.9355985958131776
0.8	6	0.8621603459595921	0.851456931395815	0.8604277801165647	0.8621603459595921	0.9007619133852793
0.8	7	0.9143625311853999	0.9222414299226981	0.9132896352347509	0.9143625311853999	0.9478708215180143
0.8	8	0.8621603459595921	0.851456931395815	0.8604277801165647	0.8621603459595921	0.9007619133852793
0.8	9	0.8621603459595921	0.851456931395815	0.8604277801165647	0.8621603459595921	0.9007619133852793
0.9	0	0.9143625311853999	0.9222414299226981	0.9132896352347509	0.9143625311853999	0.9478708215180143
0.9	1	0.9305506621576433	0.9410449800736683	0.9296809890623567	0.9305506621576433	0.9604573020580597
0.9	2	0.8571871881141631	0.8682571050219008	0.8553968865986615	0.8571871881141631	0.911734051919972
0.9	3	0.857187188114163	0.8682571050219008	0.8553968865986615	0.857187188114163	0.911734051919972
0.9	4	0.8996935451597475	0.9038742317748124	0.8984361033676299	0.8996935451597475	0.9355985958131776
0.9	5	0.870521418179061	0.8857921001989628	0.8688992655389335	0.8705214181790611	0.9234341632720613
0.9	6	0.9143625311853999	0.9222414299226981	0.9132896352347509	0.9143625311853999	0.9478708215180143
0.9	7	0.8512959450177037	0.8348993615475471	0.8494246326765693	0.8512959450177036	0.8898388966807601
0.9	8	0.8996935451597475	0.9038742317748124	0.8984361033676299	0.8996935451597475	0.9355985958131776
0.9	9	0.8737689678907916	0.868475753865429	0.8721839452610407	0.8737689678907917	0.9120351372933587
1.0	0	0.8737689678907915	0.868475753865429	0.8721839452610405	0.8737689678907915	0.9120351372933587
1.0	1	0.9305506621576433	0.9410449800736683	0.9296809890623567	0.9305506621576433	0.9604573020580597
1.0	2	0.8737689678907916	0.868475753865429	0.8721839452610406	0.8737689678907916	0.9120351372933587
1.0	3	0.8621603459595923	0.851456931395815	0.860427780116565	0.8621603459595922	0.9007619133852793
1.0	4	0.8571871881141631	0.8682571050219008	0.8553968865986615	0.8571871881141631	0.911734051919972
1.0	5	0.8862311759668318	0.8859501978730681	0.8848039021828001	0.8862311759668318	0.9236502891416295
1.0	6	0.9305506621576433	0.9410449800736683	0.9296809890623567	0.9305506621576433	0.9604573020580597
1.0	7	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.0	8	0.8737689678907916	0.868475753865429	0.8721839452610406	0.8737689678907916	0.9120351372933587
1.0	9	0.886231175966832	0.8859501978730681	0.8848039021828004	0.8862311759668321	0.9236502891416295
1.1	0	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.1	1	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.1	2	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.1	3	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.1	4	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.1	5	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.1	6	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.1	7	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.1	8	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
1.1	9	0.7336804366512104	0.5681159420289855	0.7315847607219572	0.7336804366512104	0.7714542762891773
