r	run	NMI	AdjRand	AdjMI	Vmeas	Fowlkes
0.3	0	0.32030796551094814	0.2562990148068625	0.31593640788974187	0.32030796551094814	0.5660306520297738
0.3	1	0.8249925875124752	0.8159079124118604	0.8231172457429263	0.8249925875124752	0.8793438553194224
0.3	2	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.3	3	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.3	4	0.32537007807322144	0.2634452410120361	0.32103025798818674	0.3253700780732214	0.5704933423248495
0.3	5	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.3	6	0.32053792788675045	0.25626246864678126	0.3161625526234745	0.3205379278867504	0.5667325123251252
0.3	7	0.32119238291641417	0.25704100201805014	0.31681906616906	0.3211923829164141	0.567499934265248
0.3	8	0.8609940747506086	0.8468477590653293	0.859504517170563	0.8609940747506086	0.8996477646571923
0.3	9	0.32537007807322144	0.2634452410120361	0.32103025798818674	0.3253700780732214	0.5704933423248495
0.4	0	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.4	1	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.4	2	1.0	1.0	1.0	1.0000000000000002	1.0
0.4	3	0.3699454614749155	0.3148072762937031	0.36585882428682676	0.3699454614749155	0.6064619173121317
0.4	4	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.4	5	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.4	6	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.4	7	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.4	8	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.4	9	0.834976996318618	0.8310138546541078	0.8332109149527218	0.8349769963186179	0.8890685592737821
0.5	0	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.5	1	0.8249925875124753	0.8159079124118604	0.8231172457429264	0.8249925875124754	0.8793438553194224
0.5	2	0.8349769963186179	0.8310138546541078	0.8332109149527217	0.8349769963186179	0.8890685592737821
0.5	3	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.5	4	0.8413736969999651	0.8164433121273569	0.8396690322384115	0.841373696999965	0.88015635442894
0.5	5	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.5	6	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.5	7	0.7456032934630046	0.7291476129614807	0.742883971540847	0.7456032934630048	0.8218787011617787
0.5	8	0.3303642226756304	0.26826921871858944	0.32603019882947226	0.3303642226756305	0.5770177288908093
0.5	9	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.6	0	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.6	1	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.6	2	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.6	3	0.8001684106200667	0.800122029404262	0.7980346957450618	0.8001684106200667	0.8683963242999896
0.6	4	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.6	5	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.6	6	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.6	7	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.6	8	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.6	9	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.7	0	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.7	1	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.7	2	0.841373696999965	0.8164433121273569	0.8396690322384114	0.8413736969999648	0.88015635442894
0.7	3	0.6124968610302045	0.46867969972227996	0.609863531958214	0.6124968610302045	0.7223880057726193
0.7	4	0.6124968610302045	0.46867969972227996	0.609863531958214	0.6124968610302045	0.7223880057726193
0.7	5	0.7761973506703564	0.7707614235540406	0.7738076832337818	0.7761973506703564	0.8490573055147221
0.7	6	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.7	7	0.36133176555536073	0.3046473414544856	0.35719817017172284	0.36133176555536073	0.5990810727464324
0.7	8	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.7	9	0.6124968610302045	0.46867969972227996	0.609863531958214	0.6124968610302045	0.7223880057726193
0.8	0	1.0222686232942188e-16	0.0	-1.2026014029091173e-15	1.0222686232942188e-16	0.5813496119327479
0.8	1	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.8	2	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.8	3	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.8	4	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.8	5	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.8	6	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.8	7	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.8	8	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.8	9	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.9	0	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.9	1	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.9	2	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
0.9	3	0.8609940747506086	0.8468477590653293	0.859504517170563	0.8609940747506086	0.8996477646571923
0.9	4	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.9	5	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
0.9	6	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.9	7	1.0222686232942188e-16	0.0	-1.2026014029091173e-15	1.0222686232942188e-16	0.5813496119327479
0.9	8	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
0.9	9	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
1.0	0	0.5986385941431799	0.4610041624800529	0.5959196322345905	0.59863859414318	0.716377107163924
1.0	1	0.8509311999409304	0.8314752966833915	0.849331606086203	0.8509311999409305	0.8897664210775891
1.0	2	1.0222686232942188e-16	0.0	-1.2026014029091173e-15	1.0222686232942188e-16	0.5813496119327479
1.0	3	0.8249925875124752	0.8159079124118604	0.8231172457429263	0.8249925875124752	0.8793438553194224
1.0	4	0.6124968610302045	0.46867969972227996	0.609863531958214	0.6124968610302045	0.7223880057726193
1.0	5	0.5861656873803656	0.45356971295106	0.5833707056198999	0.5861656873803657	0.7105390285451048
1.0	6	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
1.0	7	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
1.0	8	0.8349769963186179	0.8310138546541078	0.8332109149527217	0.8349769963186179	0.8890685592737821
1.0	9	0.8509311999409304	0.8314752966833915	0.849331606086203	0.8509311999409305	0.8897664210775891
1.1	0	1.0222686232942188e-16	0.0	-1.2026014029091173e-15	1.0222686232942188e-16	0.5813496119327479
1.1	1	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
1.1	2	0.5986385941431798	0.4610041624800529	0.5959196322345904	0.5986385941431798	0.716377107163924
1.1	3	0.6124968610302045	0.46867969972227996	0.609863531958214	0.6124968610302045	0.7223880057726193
1.1	4	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
1.1	5	0.31994824383268344	0.25564975375568216	0.31557238712754193	0.31994824383268344	0.5659071492886923
1.1	6	1.0222686232942188e-16	0.0	-1.2026014029091173e-15	1.0222686232942188e-16	0.5813496119327479
1.1	7	0.9465916908049826	0.9636844581575145	0.9460240923511568	0.9465916908049827	0.9759579263711496
1.1	8	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
1.1	9	0.6985460187677368	0.5017148428225546	0.6964692094213306	0.6985460187677368	0.7481010684806105
